field_id,date,recommendation,insight,risk_level,soil_status,pest_status
field_03,2025-07-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 3/10).
field_03,2025-07-09,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-10,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_03,2025-07-11,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_03,2025-07-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-16,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_03,2025-07-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 3/10).
field_03,2025-07-20,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-21,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-22,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_03,2025-07-23,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Бурая ржавчина (тяжесть 2/10).
field_03,2025-07-24,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Бурая ржавчина (тяжесть 3/10).
field_03,2025-07-25,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-26,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-27,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-28,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-07-29,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-07-30,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (14%),Активности вредителей не обнаружено.
field_03,2025-07-31,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (18%).,Активности вредителей не обнаружено.
field_03,2025-08-01,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (17%).,Выявлен Бурая ржавчина (тяжесть 5/10).
field_03,2025-08-02,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (14%),Выявлен Серая зерновая совка (тяжесть 2/10).
field_03,2025-08-03,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 10%,Активности вредителей не обнаружено.
field_03,2025-08-04,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_03,2025-08-05,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-06,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 3/10).
field_03,2025-08-07,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-09,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-08-10,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-11,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (12%),Выявлен Бурая ржавчина (тяжесть 4/10).
field_03,2025-08-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_03,2025-08-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_03,2025-08-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_03,2025-08-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-16,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (13%),Активности вредителей не обнаружено.
field_03,2025-08-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_03,2025-08-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-08-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 3/10).
field_03,2025-08-20,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_03,2025-08-21,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Бурая ржавчина (тяжесть 2/10).
field_03,2025-08-22,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 1/10).
field_03,2025-08-23,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-08-24,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-08-25,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Септориоз (тяжесть 2/10).
field_03,2025-08-26,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,🚨 Вспышка! Серая зерновая совка превысил ЭПВ (7/10).
field_03,2025-08-27,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 5/10).
field_03,2025-08-28,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-08-29,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-30,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-08-31,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_03,2025-09-01,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-02,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-09-03,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (16%),Выявлен Серая зерновая совка (тяжесть 3/10).
field_03,2025-09-04,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (12%),Активности вредителей не обнаружено.
field_03,2025-09-05,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Выявлен Серая зерновая совка (тяжесть 4/10).
field_03,2025-09-06,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-07,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 10%,Активности вредителей не обнаружено.
field_03,2025-09-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Бурая ржавчина (тяжесть 2/10).
field_03,2025-09-09,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 11%,Активности вредителей не обнаружено.
field_03,2025-09-10,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (13%),Активности вредителей не обнаружено.
field_03,2025-09-11,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (12%),Активности вредителей не обнаружено.
field_03,2025-09-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 10%,Активности вредителей не обнаружено.
field_03,2025-09-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Выявлен Серая зерновая совка (тяжесть 2/10).
field_03,2025-09-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-09-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-09-16,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-09-17,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-18,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-19,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-20,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_03,2025-09-21,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-22,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Бурая ржавчина (тяжесть 3/10).
field_03,2025-09-23,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-24,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Бурая ржавчина (тяжесть 2/10).
field_03,2025-09-25,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-26,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-27,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-28,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-29,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_03,2025-09-30,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 9%,Активности вредителей не обнаружено.
field_04,2025-05-01,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (27%).,Выявлен Серая зерновая совка (тяжесть 3/10).
field_04,2025-05-02,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (23%).,Активности вредителей не обнаружено.
field_04,2025-05-03,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (20%).,Выявлен Хлебная блошка (тяжесть 3/10).
field_04,2025-05-04,Плановый мониторинг,"Состояние посевов стабильное, продолжается плановый мониторинг вегетации пшеницы.",info,Влажность почвы оптимальная (17%).,Активности вредителей не обнаружено.
field_04,2025-05-05,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (14%),Активности вредителей не обнаружено.
field_04,2025-05-06,Агроприемы влагосбережения,Сухая почва. Приостановите глубокое рыхление и механические обработки для удержания остаточной влаги.,warning,⚠️ Дефицит влаги (12%),Выявлен Хлебная блошка (тяжесть 3/10).
field_04,2025-05-07,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 10%,Активности вредителей не обнаружено.
field_04,2025-05-08,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,🚨 Вспышка! Хлебная блошка превысил ЭПВ (6/10).
field_04,2025-05-09,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Хлебная блошка (тяжесть 4/10).
field_04,2025-05-10,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Выявлен Бурая ржавчина (тяжесть 3/10).
field_04,2025-05-11,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-05-12,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-05-13,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 7%,Активности вредителей не обнаружено.
field_04,2025-05-14,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
field_04,2025-05-15,Орошение / Антистрессанты 🚨,Влажность почвы упала до критического минимума (суховей). Рост пшеницы угнетен. Срочно применить полив или антистрессовые аминокислоты.,critical,🚨 Критическая засуха! Влажность 8%,Активности вредителей не обнаружено.
