field_id,timestamp,date,machine_id,operation,lat,lon,speed,status,area_covered
field_03,2025-07-15T03:09:00Z,2025-07-15,sprayer_01,spraying,43.626114,78.416892,7.6,working,22.5
field_03,2025-07-15T03:40:00Z,2025-07-15,sprayer_01,spraying,43.62653,78.417687,7.3,working,26.2
field_03,2025-07-15T04:06:00Z,2025-07-15,sprayer_01,spraying,43.626848,78.418493,10.5,working,30.0
field_03,2025-07-15T04:36:00Z,2025-07-15,sprayer_01,spraying,43.626999,78.41919,7.7,working,33.8
field_03,2025-07-15T05:03:00Z,2025-07-15,sprayer_01,spraying,43.627171,78.419824,7.1,working,37.5
field_03,2025-07-15T05:36:00Z,2025-07-15,sprayer_01,spraying,43.627635,78.420907,10.3,working,41.2
field_03,2025-07-15T06:01:00Z,2025-07-15,sprayer_01,spraying,43.627957,78.421502,8.8,working,45.0
field_03,2025-07-15T06:38:00Z,2025-07-15,sprayer_01,spraying,43.628064,78.422148,7.8,working,48.8
field_03,2025-07-15T07:08:00Z,2025-07-15,sprayer_01,spraying,43.628408,78.423147,10.0,working,52.5
field_03,2025-07-15T07:31:00Z,2025-07-15,sprayer_01,spraying,43.628407,78.423805,10.6,working,56.2
field_03,2025-07-15T08:07:00Z,2025-07-15,sprayer_01,spraying,43.628874,78.424728,9.0,working,60.0
field_03,2025-07-15T08:40:00Z,2025-07-15,sprayer_01,spraying,43.629098,78.425179,10.1,working,63.8
field_03,2025-07-15T09:06:00Z,2025-07-15,sprayer_01,spraying,43.629385,78.426159,9.0,idle,67.5
field_03,2025-07-15T09:32:00Z,2025-07-15,sprayer_01,spraying,43.629817,78.426507,7.5,finishing,71.2
field_03,2025-07-16T00:07:00Z,2025-07-16,sprayer_01,spraying,43.630114,78.412433,8.3,starting,75.0
field_03,2025-07-16T00:34:00Z,2025-07-16,sprayer_01,spraying,43.630264,78.413158,10.0,working,78.8
field_03,2025-07-16T01:05:00Z,2025-07-16,sprayer_01,spraying,43.630619,78.413929,8.4,working,82.5
field_03,2025-07-16T01:36:00Z,2025-07-16,sprayer_01,spraying,43.63064,78.414832,8.6,working,86.2
field_03,2025-07-16T02:03:00Z,2025-07-16,sprayer_01,spraying,43.631023,78.415333,7.3,working,90.0
field_03,2025-07-16T02:40:00Z,2025-07-16,sprayer_01,spraying,43.631461,78.416178,9.2,working,93.8
field_03,2025-07-16T03:00:00Z,2025-07-16,sprayer_01,spraying,43.631452,78.416983,7.6,working,97.5
field_03,2025-07-16T03:33:00Z,2025-07-16,sprayer_01,spraying,43.631958,78.417675,10.9,working,101.2
field_03,2025-07-16T04:02:00Z,2025-07-16,sprayer_01,spraying,43.6323,78.418227,10.4,working,105.0
field_03,2025-07-16T04:31:00Z,2025-07-16,sprayer_01,spraying,43.632539,78.419287,8.1,working,108.8
field_03,2025-07-16T05:02:00Z,2025-07-16,sprayer_01,spraying,43.632699,78.420208,7.5,working,112.5
field_03,2025-07-16T05:38:00Z,2025-07-16,sprayer_01,spraying,43.633206,78.420977,8.5,working,116.2
field_03,2025-07-16T06:01:00Z,2025-07-16,sprayer_01,spraying,43.633373,78.421424,8.1,working,120.0
field_03,2025-07-16T06:33:00Z,2025-07-16,sprayer_01,spraying,43.633739,78.422381,10.6,working,123.8
field_03,2025-07-16T07:08:00Z,2025-07-16,sprayer_01,spraying,43.63377,78.423093,7.1,working,127.5
field_03,2025-07-16T07:37:00Z,2025-07-16,sprayer_01,spraying,43.634315,78.423569,10.8,working,131.2
field_03,2025-07-16T08:01:00Z,2025-07-16,sprayer_01,spraying,43.634334,78.424694,9.0,working,135.0
field_03,2025-07-16T08:34:00Z,2025-07-16,sprayer_01,spraying,43.634655,78.425508,7.0,working,138.8
field_03,2025-07-16T09:02:00Z,2025-07-16,sprayer_01,spraying,43.634905,78.425992,8.5,idle,142.5
field_03,2025-07-16T09:38:00Z,2025-07-16,sprayer_01,spraying,43.635245,78.426924,9.8,finishing,146.2
field_03,2025-09-13T00:09:00Z,2025-09-13,combine_01,harvesting,43.624339,78.412625,6.9,starting,0.0
field_03,2025-09-13T00:31:00Z,2025-09-13,combine_01,harvesting,43.624703,78.413361,7.1,working,1.1
field_03,2025-09-13T01:10:00Z,2025-09-13,combine_01,harvesting,43.624844,78.413822,4.1,working,2.1
field_03,2025-09-13T01:40:00Z,2025-09-13,combine_01,harvesting,43.624813,78.414603,6.6,working,3.2
field_03,2025-09-13T02:07:00Z,2025-09-13,combine_01,harvesting,43.624891,78.415269,5.5,working,4.3
field_03,2025-09-13T02:32:00Z,2025-09-13,combine_01,harvesting,43.6251,78.416344,4.6,working,5.4
field_03,2025-09-13T03:00:00Z,2025-09-13,combine_01,harvesting,43.624902,78.416925,4.1,working,6.4
field_03,2025-09-13T03:36:00Z,2025-09-13,combine_01,harvesting,43.62504,78.417521,6.0,working,7.5
field_03,2025-09-13T04:02:00Z,2025-09-13,combine_01,harvesting,43.625004,78.418285,4.7,working,8.6
field_03,2025-09-13T04:33:00Z,2025-09-13,combine_01,harvesting,43.625314,78.419276,4.0,working,9.6
field_03,2025-09-13T05:07:00Z,2025-09-13,combine_01,harvesting,43.625372,78.420003,6.9,working,10.7
field_03,2025-09-13T05:38:00Z,2025-09-13,combine_01,harvesting,43.625377,78.421069,6.0,idle,11.8
field_03,2025-09-13T06:10:00Z,2025-09-13,combine_01,harvesting,43.625366,78.421257,7.3,working,12.9
field_03,2025-09-13T06:31:00Z,2025-09-13,combine_01,harvesting,43.62559,78.422342,5.9,working,13.9
field_03,2025-09-13T07:08:00Z,2025-09-13,combine_01,harvesting,43.625548,78.42298,6.2,working,15.0
field_03,2025-09-13T07:39:00Z,2025-09-13,combine_01,harvesting,43.625671,78.423702,4.5,working,16.1
field_03,2025-09-13T08:02:00Z,2025-09-13,combine_01,harvesting,43.625813,78.424346,5.3,working,17.1
field_03,2025-09-13T08:37:00Z,2025-09-13,combine_01,harvesting,43.625928,78.4256,7.6,working,18.2
field_03,2025-09-13T09:09:00Z,2025-09-13,combine_01,harvesting,43.625772,78.426077,6.9,working,19.3
field_03,2025-09-13T09:36:00Z,2025-09-13,combine_01,harvesting,43.626099,78.42675,5.0,finishing,20.4
field_03,2025-09-14T00:04:00Z,2025-09-14,combine_01,harvesting,43.626131,78.41252,4.3,starting,21.4
field_03,2025-09-14T00:38:00Z,2025-09-14,combine_01,harvesting,43.626029,78.413186,6.5,working,22.5
field_03,2025-09-14T01:03:00Z,2025-09-14,combine_01,harvesting,43.626186,78.41385,6.3,working,23.6
field_03,2025-09-14T01:31:00Z,2025-09-14,combine_01,harvesting,43.626044,78.414439,6.2,working,24.6
field_03,2025-09-14T02:07:00Z,2025-09-14,combine_01,harvesting,43.6264,78.415536,6.1,working,25.7
field_03,2025-09-14T02:36:00Z,2025-09-14,combine_01,harvesting,43.626234,78.416159,4.3,working,26.8
field_03,2025-09-14T03:09:00Z,2025-09-14,combine_01,harvesting,43.626609,78.416892,4.5,working,27.9
field_03,2025-09-14T03:32:00Z,2025-09-14,combine_01,harvesting,43.626527,78.417673,6.0,working,28.9
field_03,2025-09-14T04:03:00Z,2025-09-14,combine_01,harvesting,43.626663,78.418431,5.2,working,30.0
field_03,2025-09-14T04:40:00Z,2025-09-14,combine_01,harvesting,43.626746,78.419101,7.7,working,31.1
field_03,2025-09-14T05:10:00Z,2025-09-14,combine_01,harvesting,43.626993,78.420232,7.5,working,32.1
field_03,2025-09-14T05:37:00Z,2025-09-14,combine_01,harvesting,43.62694,78.420635,7.9,working,33.2
field_03,2025-09-14T06:01:00Z,2025-09-14,combine_01,harvesting,43.626934,78.421276,7.7,working,34.3
field_03,2025-09-14T06:31:00Z,2025-09-14,combine_01,harvesting,43.627144,78.422311,4.4,working,35.4
field_03,2025-09-14T07:10:00Z,2025-09-14,combine_01,harvesting,43.627231,78.423209,6.8,working,36.4
field_03,2025-09-14T07:35:00Z,2025-09-14,combine_01,harvesting,43.627502,78.423782,7.2,idle,37.5
field_03,2025-09-14T08:09:00Z,2025-09-14,combine_01,harvesting,43.627375,78.424731,6.5,working,38.6
field_03,2025-09-14T08:30:00Z,2025-09-14,combine_01,harvesting,43.627471,78.425293,7.5,working,39.6
field_03,2025-09-14T09:07:00Z,2025-09-14,combine_01,harvesting,43.627305,78.425897,6.9,working,40.7
field_03,2025-09-14T09:33:00Z,2025-09-14,combine_01,harvesting,43.627631,78.426531,6.0,finishing,41.8
field_03,2025-09-15T00:02:00Z,2025-09-15,combine_01,harvesting,43.627519,78.41215,4.4,starting,42.9
field_03,2025-09-15T00:35:00Z,2025-09-15,combine_01,harvesting,43.627808,78.412835,7.5,working,43.9
field_03,2025-09-15T01:04:00Z,2025-09-15,combine_01,harvesting,43.62796,78.413792,5.6,idle,45.0
field_03,2025-09-15T01:38:00Z,2025-09-15,combine_01,harvesting,43.62788,78.414459,5.4,working,46.1
field_03,2025-09-15T02:09:00Z,2025-09-15,combine_01,harvesting,43.627893,78.415368,4.6,working,47.1
field_03,2025-09-15T02:36:00Z,2025-09-15,combine_01,harvesting,43.6282,78.415891,4.6,working,48.2
field_03,2025-09-15T03:05:00Z,2025-09-15,combine_01,harvesting,43.628105,78.416639,6.5,working,49.3
field_03,2025-09-15T03:40:00Z,2025-09-15,combine_01,harvesting,43.628165,78.417955,6.4,working,50.4
field_03,2025-09-15T04:00:00Z,2025-09-15,combine_01,harvesting,43.628376,78.418445,4.7,working,51.4
field_03,2025-09-15T04:39:00Z,2025-09-15,combine_01,harvesting,43.628427,78.419125,4.2,working,52.5
field_03,2025-09-15T05:03:00Z,2025-09-15,combine_01,harvesting,43.628452,78.419896,4.3,working,53.6
field_03,2025-09-15T05:35:00Z,2025-09-15,combine_01,harvesting,43.628499,78.420763,6.2,working,54.6
field_03,2025-09-15T06:05:00Z,2025-09-15,combine_01,harvesting,43.628591,78.421654,6.4,working,55.7
field_03,2025-09-15T06:32:00Z,2025-09-15,combine_01,harvesting,43.628567,78.422499,4.6,working,56.8
field_03,2025-09-15T07:07:00Z,2025-09-15,combine_01,harvesting,43.62879,78.422764,7.2,working,57.9
field_03,2025-09-15T07:32:00Z,2025-09-15,combine_01,harvesting,43.628629,78.423979,4.5,working,58.9
field_03,2025-09-15T08:02:00Z,2025-09-15,combine_01,harvesting,43.628982,78.424605,6.2,working,60.0
field_03,2025-09-15T08:34:00Z,2025-09-15,combine_01,harvesting,43.628881,78.425568,4.8,working,61.1
field_03,2025-09-15T09:07:00Z,2025-09-15,combine_01,harvesting,43.629049,78.42622,6.3,working,62.1
field_03,2025-09-15T09:31:00Z,2025-09-15,combine_01,harvesting,43.629186,78.427074,5.0,finishing,63.2
field_03,2025-09-16T00:03:00Z,2025-09-16,combine_01,harvesting,43.629363,78.412477,5.4,starting,64.3
field_03,2025-09-16T00:32:00Z,2025-09-16,combine_01,harvesting,43.629088,78.413181,5.5,working,65.4
field_03,2025-09-16T01:08:00Z,2025-09-16,combine_01,harvesting,43.629428,78.41429,5.0,working,66.4
field_03,2025-09-16T01:33:00Z,2025-09-16,combine_01,harvesting,43.629465,78.414466,5.0,working,67.5
field_03,2025-09-16T02:08:00Z,2025-09-16,combine_01,harvesting,43.629385,78.415312,7.5,working,68.6
field_03,2025-09-16T02:32:00Z,2025-09-16,combine_01,harvesting,43.629615,78.416186,5.3,working,69.6
field_03,2025-09-16T03:08:00Z,2025-09-16,combine_01,harvesting,43.629694,78.416913,5.7,working,70.7
field_03,2025-09-16T03:39:00Z,2025-09-16,combine_01,harvesting,43.629639,78.41748,5.4,working,71.8
field_03,2025-09-16T04:09:00Z,2025-09-16,combine_01,harvesting,43.62989,78.418349,5.4,working,72.9
field_03,2025-09-16T04:38:00Z,2025-09-16,combine_01,harvesting,43.630081,78.418921,7.2,working,73.9
field_03,2025-09-16T05:01:00Z,2025-09-16,combine_01,harvesting,43.630041,78.419928,6.6,working,75.0
field_03,2025-09-16T05:34:00Z,2025-09-16,combine_01,harvesting,43.63016,78.420619,5.8,working,76.1
field_03,2025-09-16T06:02:00Z,2025-09-16,combine_01,harvesting,43.62995,78.421249,4.7,working,77.1
field_03,2025-09-16T06:35:00Z,2025-09-16,combine_01,harvesting,43.630166,78.422362,4.6,working,78.2
field_03,2025-09-16T07:06:00Z,2025-09-16,combine_01,harvesting,43.630022,78.422879,6.4,working,79.3
field_03,2025-09-16T07:37:00Z,2025-09-16,combine_01,harvesting,43.63037,78.423637,7.7,working,80.4
field_03,2025-09-16T08:02:00Z,2025-09-16,combine_01,harvesting,43.630455,78.424749,6.4,working,81.4
field_03,2025-09-16T08:39:00Z,2025-09-16,combine_01,harvesting,43.630518,78.425422,5.7,working,82.5
field_03,2025-09-16T09:09:00Z,2025-09-16,combine_01,harvesting,43.63073,78.426021,5.5,working,83.6
field_03,2025-09-16T09:36:00Z,2025-09-16,combine_01,harvesting,43.630564,78.42688,6.3,finishing,84.6
field_03,2025-09-17T00:10:00Z,2025-09-17,combine_01,harvesting,43.630855,78.412239,6.1,starting,85.7
field_03,2025-09-17T00:30:00Z,2025-09-17,combine_01,harvesting,43.63066,78.413346,5.8,working,86.8
field_03,2025-09-17T01:03:00Z,2025-09-17,combine_01,harvesting,43.631105,78.413904,6.0,working,87.9
field_03,2025-09-17T01:35:00Z,2025-09-17,combine_01,harvesting,43.630959,78.414753,4.1,working,88.9
field_03,2025-09-17T02:00:00Z,2025-09-17,combine_01,harvesting,43.631153,78.415393,5.7,working,90.0
field_03,2025-09-17T02:38:00Z,2025-09-17,combine_01,harvesting,43.631325,78.416047,7.1,working,91.1
field_03,2025-09-17T03:02:00Z,2025-09-17,combine_01,harvesting,43.63133,78.416777,6.2,working,92.1
field_03,2025-09-17T03:37:00Z,2025-09-17,combine_01,harvesting,43.631594,78.417897,7.4,working,93.2
field_03,2025-09-17T04:08:00Z,2025-09-17,combine_01,harvesting,43.631597,78.418433,6.0,working,94.3
field_03,2025-09-17T04:33:00Z,2025-09-17,combine_01,harvesting,43.631315,78.419286,5.2,working,95.4
field_03,2025-09-17T05:00:00Z,2025-09-17,combine_01,harvesting,43.631571,78.420157,7.7,working,96.4
field_03,2025-09-17T05:35:00Z,2025-09-17,combine_01,harvesting,43.63156,78.420733,6.6,working,97.5
field_03,2025-09-17T06:07:00Z,2025-09-17,combine_01,harvesting,43.631794,78.4216,4.7,working,98.6
field_03,2025-09-17T06:32:00Z,2025-09-17,combine_01,harvesting,43.631822,78.422393,4.2,working,99.6
field_03,2025-09-17T07:09:00Z,2025-09-17,combine_01,harvesting,43.631799,78.423091,4.7,working,100.7
field_03,2025-09-17T07:37:00Z,2025-09-17,combine_01,harvesting,43.631893,78.423666,5.9,working,101.8
field_03,2025-09-17T08:06:00Z,2025-09-17,combine_01,harvesting,43.632057,78.424474,6.3,working,102.9
field_03,2025-09-17T08:34:00Z,2025-09-17,combine_01,harvesting,43.632207,78.425414,5.8,working,103.9
field_03,2025-09-17T09:05:00Z,2025-09-17,combine_01,harvesting,43.632292,78.426065,4.9,working,105.0
field_03,2025-09-17T09:36:00Z,2025-09-17,combine_01,harvesting,43.632238,78.426811,7.8,finishing,106.1
field_03,2025-09-18T00:07:00Z,2025-09-18,combine_01,harvesting,43.632416,78.412357,5.2,starting,107.1
field_03,2025-09-18T00:34:00Z,2025-09-18,combine_01,harvesting,43.632368,78.413079,7.3,working,108.2
field_03,2025-09-18T01:09:00Z,2025-09-18,combine_01,harvesting,43.632469,78.413882,6.7,working,109.3
field_03,2025-09-18T01:37:00Z,2025-09-18,combine_01,harvesting,43.632733,78.41475,5.7,working,110.4
field_03,2025-09-18T02:02:00Z,2025-09-18,combine_01,harvesting,43.632476,78.415538,6.4,working,111.4
field_03,2025-09-18T02:36:00Z,2025-09-18,combine_01,harvesting,43.632647,78.41597,7.6,working,112.5
field_03,2025-09-18T03:08:00Z,2025-09-18,combine_01,harvesting,43.63284,78.416922,6.9,working,113.6
field_03,2025-09-18T03:38:00Z,2025-09-18,combine_01,harvesting,43.63302,78.417558,4.8,working,114.6
field_03,2025-09-18T04:01:00Z,2025-09-18,combine_01,harvesting,43.633023,78.418249,5.4,working,115.7
field_03,2025-09-18T04:34:00Z,2025-09-18,combine_01,harvesting,43.632959,78.41904,6.5,working,116.8
field_03,2025-09-18T05:05:00Z,2025-09-18,combine_01,harvesting,43.633189,78.420016,4.7,working,117.9
field_03,2025-09-18T05:30:00Z,2025-09-18,combine_01,harvesting,43.633208,78.420757,5.9,working,118.9
field_03,2025-09-18T06:06:00Z,2025-09-18,combine_01,harvesting,43.633456,78.421437,5.7,working,120.0
field_03,2025-09-18T06:30:00Z,2025-09-18,combine_01,harvesting,43.633403,78.42233,6.0,working,121.1
field_03,2025-09-18T07:06:00Z,2025-09-18,combine_01,harvesting,43.633588,78.422982,5.5,working,122.1
field_03,2025-09-18T07:40:00Z,2025-09-18,combine_01,harvesting,43.633652,78.42375,5.2,working,123.2
field_03,2025-09-18T08:03:00Z,2025-09-18,combine_01,harvesting,43.633658,78.424498,7.5,working,124.3
field_03,2025-09-18T08:39:00Z,2025-09-18,combine_01,harvesting,43.633728,78.42529,5.7,working,125.4
field_03,2025-09-18T09:03:00Z,2025-09-18,combine_01,harvesting,43.633793,78.426188,8.0,working,126.4
field_03,2025-09-18T09:37:00Z,2025-09-18,combine_01,harvesting,43.633801,78.42657,7.3,finishing,127.5
field_03,2025-09-19T00:01:00Z,2025-09-19,combine_01,harvesting,43.633974,78.412484,5.7,starting,128.6
field_03,2025-09-19T00:37:00Z,2025-09-19,combine_01,harvesting,43.634028,78.413164,6.3,working,129.6
field_03,2025-09-19T01:01:00Z,2025-09-19,combine_01,harvesting,43.634325,78.413922,7.6,working,130.7
field_03,2025-09-19T01:37:00Z,2025-09-19,combine_01,harvesting,43.634105,78.414405,4.3,working,131.8
field_03,2025-09-19T02:00:00Z,2025-09-19,combine_01,harvesting,43.634465,78.415556,7.9,working,132.9
field_03,2025-09-19T02:34:00Z,2025-09-19,combine_01,harvesting,43.634316,78.416113,4.8,working,133.9
field_03,2025-09-19T03:00:00Z,2025-09-19,combine_01,harvesting,43.634432,78.416975,6.9,working,135.0
field_03,2025-09-19T03:36:00Z,2025-09-19,combine_01,harvesting,43.634443,78.417812,5.1,working,136.1
field_03,2025-09-19T04:00:00Z,2025-09-19,combine_01,harvesting,43.634645,78.418317,4.5,working,137.1
field_03,2025-09-19T04:39:00Z,2025-09-19,combine_01,harvesting,43.634708,78.419302,4.5,working,138.2
field_03,2025-09-19T05:08:00Z,2025-09-19,combine_01,harvesting,43.634695,78.420076,7.8,working,139.3
field_03,2025-09-19T05:38:00Z,2025-09-19,combine_01,harvesting,43.634775,78.420884,7.3,working,140.4
field_03,2025-09-19T06:08:00Z,2025-09-19,combine_01,harvesting,43.635003,78.421132,7.8,working,141.4
field_03,2025-09-19T06:37:00Z,2025-09-19,combine_01,harvesting,43.634944,78.422311,5.6,working,142.5
field_03,2025-09-19T07:09:00Z,2025-09-19,combine_01,harvesting,43.634933,78.422895,4.7,idle,143.6
field_03,2025-09-19T07:35:00Z,2025-09-19,combine_01,harvesting,43.635015,78.423872,5.7,working,144.6
field_03,2025-09-19T08:09:00Z,2025-09-19,combine_01,harvesting,43.635032,78.424477,6.0,working,145.7
field_03,2025-09-19T08:35:00Z,2025-09-19,combine_01,harvesting,43.635368,78.425301,7.3,working,146.8
field_03,2025-09-19T09:06:00Z,2025-09-19,combine_01,harvesting,43.635456,78.426101,7.9,working,147.9
field_03,2025-09-19T09:39:00Z,2025-09-19,combine_01,harvesting,43.635389,78.4268,7.6,finishing,148.9
field_04,2025-05-01T00:02:00Z,2025-05-01,tractor_01,seeding,43.465483,77.923527,8.0,starting,0.0
field_04,2025-05-01T00:35:00Z,2025-05-01,tractor_01,seeding,43.465309,77.924332,9.6,working,1.1
field_04,2025-05-01T01:09:00Z,2025-05-01,tractor_01,seeding,43.465465,77.924931,8.9,idle,2.2
field_04,2025-05-01T01:38:00Z,2025-05-01,tractor_01,seeding,43.465474,77.925565,9.9,working,3.3
field_04,2025-05-01T02:03:00Z,2025-05-01,tractor_01,seeding,43.465528,77.92618,7.0,working,4.4
field_04,2025-05-01T02:35:00Z,2025-05-01,tractor_01,seeding,43.4659,77.926809,6.6,working,5.5
field_04,2025-05-01T03:03:00Z,2025-05-01,tractor_01,seeding,43.465919,77.927239,9.7,working,6.6
field_04,2025-05-01T03:32:00Z,2025-05-01,tractor_01,seeding,43.465969,77.928169,6.9,working,7.7
field_04,2025-05-01T04:09:00Z,2025-05-01,tractor_01,seeding,43.465937,77.928816,7.0,working,8.8
field_04,2025-05-01T04:39:00Z,2025-05-01,tractor_01,seeding,43.466053,77.92927,6.1,working,9.9
field_04,2025-05-01T05:01:00Z,2025-05-01,tractor_01,seeding,43.466218,77.930108,8.2,working,11.0
field_04,2025-05-01T05:38:00Z,2025-05-01,tractor_01,seeding,43.466341,77.930585,7.6,working,12.1
field_04,2025-05-01T06:07:00Z,2025-05-01,tractor_01,seeding,43.46631,77.931418,7.2,working,13.2
field_04,2025-05-01T06:36:00Z,2025-05-01,tractor_01,seeding,43.46649,77.932101,9.3,working,14.3
field_04,2025-05-01T07:02:00Z,2025-05-01,tractor_01,seeding,43.466403,77.932565,7.6,working,15.4
field_04,2025-05-01T07:36:00Z,2025-05-01,tractor_01,seeding,43.466789,77.933105,7.6,working,16.5
field_04,2025-05-01T08:07:00Z,2025-05-01,tractor_01,seeding,43.466709,77.933792,7.2,working,17.6
field_04,2025-05-01T08:38:00Z,2025-05-01,tractor_01,seeding,43.466872,77.934411,6.1,working,18.7
field_04,2025-05-01T09:06:00Z,2025-05-01,tractor_01,seeding,43.46686,77.935179,9.7,working,19.8
field_04,2025-05-01T09:35:00Z,2025-05-01,tractor_01,seeding,43.46715,77.936077,6.7,finishing,20.9
field_04,2025-05-02T00:03:00Z,2025-05-02,tractor_01,seeding,43.467147,77.92352,8.3,starting,22.0
field_04,2025-05-02T00:35:00Z,2025-05-02,tractor_01,seeding,43.467323,77.923841,8.6,working,23.1
field_04,2025-05-02T01:05:00Z,2025-05-02,tractor_01,seeding,43.467386,77.924631,6.6,working,24.2
field_04,2025-05-02T01:36:00Z,2025-05-02,tractor_01,seeding,43.46731,77.925431,8.6,working,25.3
field_04,2025-05-02T02:06:00Z,2025-05-02,tractor_01,seeding,43.467399,77.92628,6.0,idle,26.4
field_04,2025-05-02T02:36:00Z,2025-05-02,tractor_01,seeding,43.467602,77.926772,8.2,working,27.5
field_04,2025-05-02T03:03:00Z,2025-05-02,tractor_01,seeding,43.467724,77.927558,7.9,working,28.6
field_04,2025-05-02T03:35:00Z,2025-05-02,tractor_01,seeding,43.467844,77.927932,6.7,working,29.7
field_04,2025-05-02T04:00:00Z,2025-05-02,tractor_01,seeding,43.467953,77.928947,6.3,working,30.8
field_04,2025-05-02T04:31:00Z,2025-05-02,tractor_01,seeding,43.467985,77.92923,7.1,working,31.9
field_04,2025-05-02T05:00:00Z,2025-05-02,tractor_01,seeding,43.468062,77.930082,8.9,working,33.0
field_04,2025-05-02T05:36:00Z,2025-05-02,tractor_01,seeding,43.468199,77.930516,6.3,working,34.1
field_04,2025-05-02T06:09:00Z,2025-05-02,tractor_01,seeding,43.468349,77.931584,9.3,working,35.2
field_04,2025-05-02T06:31:00Z,2025-05-02,tractor_01,seeding,43.468476,77.931884,6.5,working,36.3
field_04,2025-05-02T07:03:00Z,2025-05-02,tractor_01,seeding,43.468398,77.932672,7.1,working,37.4
field_04,2025-05-02T07:30:00Z,2025-05-02,tractor_01,seeding,43.468563,77.933248,9.2,working,38.5
field_04,2025-05-02T08:10:00Z,2025-05-02,tractor_01,seeding,43.468695,77.933966,8.7,working,39.6
field_04,2025-05-02T08:33:00Z,2025-05-02,tractor_01,seeding,43.468817,77.93461,6.5,working,40.7
field_04,2025-05-02T09:05:00Z,2025-05-02,tractor_01,seeding,43.468887,77.935003,8.0,working,41.8
field_04,2025-05-02T09:38:00Z,2025-05-02,tractor_01,seeding,43.468921,77.936139,9.4,finishing,42.9
field_04,2025-05-03T00:02:00Z,2025-05-03,tractor_01,seeding,43.469063,77.923565,8.6,starting,44.0
field_04,2025-05-03T00:31:00Z,2025-05-03,tractor_01,seeding,43.469087,77.92415,6.4,working,45.1
field_04,2025-05-03T01:02:00Z,2025-05-03,tractor_01,seeding,43.469341,77.925032,9.9,working,46.2
field_04,2025-05-03T01:40:00Z,2025-05-03,tractor_01,seeding,43.469409,77.9254,10.0,working,47.3
field_04,2025-05-03T02:09:00Z,2025-05-03,tractor_01,seeding,43.469524,77.926381,9.6,working,48.4
field_04,2025-05-03T02:35:00Z,2025-05-03,tractor_01,seeding,43.469682,77.926674,9.0,working,49.5
field_04,2025-05-03T03:04:00Z,2025-05-03,tractor_01,seeding,43.469729,77.927314,8.3,working,50.6
field_04,2025-05-03T03:30:00Z,2025-05-03,tractor_01,seeding,43.469736,77.927976,8.4,working,51.7
field_04,2025-05-03T04:05:00Z,2025-05-03,tractor_01,seeding,43.469793,77.928834,9.5,working,52.8
field_04,2025-05-03T04:30:00Z,2025-05-03,tractor_01,seeding,43.470021,77.929428,9.5,working,53.9
field_04,2025-05-03T05:07:00Z,2025-05-03,tractor_01,seeding,43.469937,77.930128,7.2,working,55.0
field_04,2025-05-03T05:36:00Z,2025-05-03,tractor_01,seeding,43.470138,77.930576,7.2,working,56.1
field_04,2025-05-03T06:03:00Z,2025-05-03,tractor_01,seeding,43.470139,77.931115,6.5,working,57.2
field_04,2025-05-03T06:31:00Z,2025-05-03,tractor_01,seeding,43.470353,77.932183,8.1,working,58.3
field_04,2025-05-03T07:06:00Z,2025-05-03,tractor_01,seeding,43.470516,77.932449,8.2,working,59.4
field_04,2025-05-03T07:34:00Z,2025-05-03,tractor_01,seeding,43.470419,77.933438,8.1,working,60.5
field_04,2025-05-03T08:05:00Z,2025-05-03,tractor_01,seeding,43.470526,77.933989,7.3,working,61.6
field_04,2025-05-03T08:32:00Z,2025-05-03,tractor_01,seeding,43.47078,77.934299,9.8,working,62.7
field_04,2025-05-03T09:06:00Z,2025-05-03,tractor_01,seeding,43.470736,77.935219,8.2,working,63.8
field_04,2025-05-03T09:34:00Z,2025-05-03,tractor_01,seeding,43.470834,77.935867,8.2,finishing,64.9
field_04,2025-05-04T00:00:00Z,2025-05-04,tractor_01,seeding,43.470944,77.923225,7.7,starting,66.0
field_04,2025-05-04T00:37:00Z,2025-05-04,tractor_01,seeding,43.470909,77.924348,6.6,working,67.1
field_04,2025-05-04T01:10:00Z,2025-05-04,tractor_01,seeding,43.471066,77.924939,9.6,idle,68.2
field_04,2025-05-04T01:35:00Z,2025-05-04,tractor_01,seeding,43.471152,77.925442,6.4,working,69.3
field_04,2025-05-04T02:09:00Z,2025-05-04,tractor_01,seeding,43.471132,77.925996,6.2,working,70.4
field_04,2025-05-04T02:36:00Z,2025-05-04,tractor_01,seeding,43.471475,77.926742,7.9,working,71.5
field_04,2025-05-04T03:08:00Z,2025-05-04,tractor_01,seeding,43.471689,77.927464,8.3,working,72.6
field_04,2025-05-04T03:36:00Z,2025-05-04,tractor_01,seeding,43.471605,77.928212,7.1,working,73.7
field_04,2025-05-04T04:07:00Z,2025-05-04,tractor_01,seeding,43.471662,77.928646,8.1,working,74.8
field_04,2025-05-04T04:34:00Z,2025-05-04,tractor_01,seeding,43.471679,77.929469,8.7,working,75.9
field_04,2025-05-04T05:00:00Z,2025-05-04,tractor_01,seeding,43.471839,77.929991,8.5,working,77.0
field_04,2025-05-04T05:39:00Z,2025-05-04,tractor_01,seeding,43.471873,77.930788,6.0,working,78.1
field_04,2025-05-04T06:04:00Z,2025-05-04,tractor_01,seeding,43.472179,77.931107,9.1,working,79.2
